dataset,layout,memory_nodes,n,recall_mean,recall_median,recall_ci95,qps_mean,qps_median,qps_ci95,query_read_bytes_per_query_mean,query_read_bytes_per_query_median,query_read_bytes_per_query_ci95,query_read_wrs_per_query_mean,query_read_wrs_per_query_median,query_read_wrs_per_query_ci95,query_read_submits_per_query_mean,query_read_submits_per_query_median,query_read_submits_per_query_ci95,read_bytes_gini_mean,read_bytes_gini_median,read_bytes_gini_ci95,materialized_sidecar_bytes_mean,materialized_sidecar_bytes_median,materialized_sidecar_bytes_ci95,registered_utilization_mean,registered_utilization_median,registered_utilization_ci95,storage_amplification_mean,storage_amplification_median,storage_amplification_ci95,cn_peak_rss_kib_mean,cn_peak_rss_kib_median,cn_peak_rss_kib_ci95,mn_peak_rss_sum_kib_mean,mn_peak_rss_sum_kib_median,mn_peak_rss_sum_kib_ci95,mn_peak_rss_max_kib_mean,mn_peak_rss_max_kib_median,mn_peak_rss_max_kib_ci95,lavd_build_ms_mean,lavd_build_ms_median,lavd_build_ms_ci95,lavd_build_fetch_ms_mean,lavd_build_fetch_ms_median,lavd_build_fetch_ms_ci95,lavd_build_encode_ms_mean,lavd_build_encode_ms_median,lavd_build_encode_ms_ci95,lavd_build_materialize_ms_mean,lavd_build_materialize_ms_median,lavd_build_materialize_ms_ci95,resident_upper_build_ms_mean,resident_upper_build_ms_median,resident_upper_build_ms_ci95,query_latency_p50_us_mean,query_latency_p50_us_median,query_latency_p50_us_ci95,query_latency_p95_us_mean,query_latency_p95_us_median,query_latency_p95_us_ci95,query_latency_p99_us_mean,query_latency_p99_us_median,query_latency_p99_us_ci95
gist1m,fixed,1,5,0.9257,0.9257,0.0,2517.6,2516.0,5.310800707991215,4159154.296,4159154.296,0.0,600.566,600.566,0.0,401.733,401.733,0.0,0.0,0.0,0.0,8456016384.0,8456016384.0,0.0,0.8750309944152832,0.8750309944152832,0.0,3.048169215327994,3.048169215327994,0.0,8930788.8,8930756.0,115.47092258330663,13646916.8,13646928.0,126.08786355173125,13646916.8,13646928.0,126.08786355173125,26515.067604,26506.706827,75.1671738489572,5111.1731524,5106.588172,17.0680419969837,11911.4855632,11908.015087,19.796746985027383,9298.194389799999,9307.046155,73.48292470636157,796.3342964,796.110996,5.735540626756639,7940.7624000000005,7944.451,14.229779455106785,8266.7688,8266.649,24.836800550553445,8433.829600000001,8419.378,26.188733838331938
gist1m,fixed,3,5,0.9257,0.9257,0.0,2639.4,2640.0,2.420060693453782,4159154.296,4159154.296,0.0,600.566,600.566,0.0,403.733,403.733,0.0,0.0005805039105318475,0.0005805039105318475,0.0,8456049152.0,8456049152.0,0.0,0.875034385257297,0.875034385257297,0.0,3.0481771363354015,3.0481771363354015,0.0,8942835.2,8942856.0,74.10620260571984,22066302.4,22066308.0,197.40776019437533,7355575.2,7355596.0,73.77268965030352,26505.971634600002,26489.186916,62.7374836849838,5108.2645718,5109.922336,14.866897909058249,11904.7959192,11910.363802,34.72898976680032,9298.3972496,9285.345659,36.81390420786758,797.7527344,797.139048,7.235549543845615,7564.1344,7561.5380000000005,6.439190990385078,7899.7712,7897.03,22.330646590455387,8074.6542,8058.058,38.284200527712684
gist1m,fixed,5,5,0.9257,0.9257,0.0,2644.2,2644.0,1.038684090568446,4159154.296,4159154.296,0.0,600.566,600.566,0.0,405.733,405.733,0.0,0.003587012295828517,0.003587012295828517,0.0,8456081920.0,8456081920.0,0.0,0.7875339984893799,0.7875339984893799,0.0,3.0481850573426867,3.0481850573426867,0.0,8954884.0,8954916.0,160.64383644821234,31534410.4,31534336.0,223.94871376312923,6307020.0,6307004.0,48.65529022829891,26495.4719698,26516.977153,83.5857367691132,5095.5333778,5096.871261,14.116820379137687,11907.3205368,11922.09563,41.88409076805414,9297.7026024,9297.461661,109.97136743666333,805.6922183999999,806.8195049999999,9.14295805020896,7550.2716,7549.868,5.471173715358547,7895.9566,7896.5070000000005,15.80092261447864,8069.5374,8072.459,44.59594459054269
gist1m,legacy,1,5,0.9257,0.9257,0.0,2521.0,2523.0,8.28160409582588,4159154.296,4159154.296,0.0,600.566,600.566,0.0,401.733,401.733,0.0,0.0,0.0,0.0,8456016384.0,8456016384.0,0.0,0.8750309944152832,0.8750309944152832,0.0,3.048169215327994,3.048169215327994,0.0,8930779.2,8930784.0,62.75479410403638,13646873.6,13646872.0,97.09494050340625,13646873.6,13646872.0,97.09494050340625,26385.9095402,26379.745184,94.15836901361071,5076.8831588,5063.650033,35.83415464608072,11897.9498382,11904.680497,65.6063143338054,9216.9618832,9215.545665,54.991414685495876,791.9410915999999,792.450395,6.495577620793221,7928.6422,7924.148,27.82979401475901,8245.2574,8250.866,31.465535718541165,8425.3676,8439.598,61.13976466898515
gist1m,legacy,3,5,0.9257,0.9257,0.0,2631.6,2631.0,3.2373444920181105,4159154.296,4159154.296,0.0,600.566,600.566,0.0,403.733,403.733,0.0,0.0005805039105318475,0.0005805039105318475,0.0,25368023784.0,25368023784.0,0.0,0.8750301193859842,0.8750301193859842,0.0,7.144501453863058,7.144501453863058,0.0,8942701.6,8942664.0,114.89286853830396,40940592.8,40940516.0,237.43873026075585,13646936.0,13646952.0,99.75076165724248,26546.738636000002,26525.665001,65.66408607622864,5097.5851434,5091.515232,23.677840159276368,11911.7149642,11920.080302,56.313063055332535,9342.74517,9354.321039,36.02656995917893,799.6890099999999,798.966515,5.688855311646186,7591.3958,7591.3330000000005,9.769414248083462,7911.7244,7913.33,15.252187200586405,8067.9367999999995,8072.053,16.90747649358804
gist1m,legacy,5,5,0.9257,0.9257,0.0,2637.2,2638.0,3.9649210635269903,4159154.296,4159154.296,0.0,600.566,600.566,0.0,405.733,405.733,0.0,0.003587012295828517,0.003587012295828517,0.0,42279997360.0,42279997360.0,0.0,0.8750292443566852,0.8750292443566852,0.0,11.240825436237053,11.240825436237053,0.0,8954908.0,8954900.0,42.862015332926184,68234394.4,68234484.0,286.8316021015815,13647005.6,13647020.0,77.37823017464278,26656.0658864,26649.756117,82.56307330564249,5126.0754082,5123.908743,25.698852469806365,11916.4273552,11912.28477,51.938244757604735,9418.472554599999,9436.021212,87.4850830586819,804.9730715999999,804.4092929999999,2.398930756002025,7573.660400000001,7573.675,9.809690745307233,7922.8058,7923.881,15.682112148734426,8086.0376,8083.843,30.39227565655114
gist1m,variable,1,5,0.9257,0.9257,0.0,2960.4,2961.0,10.259939773702378,2922005.68,2922005.68,0.0,600.566,600.566,0.0,401.733,401.733,0.0,0.0,0.0,0.0,2601827488.0,2601827488.0,0.0,0.4038567791382472,0.4038567791382472,0.0,1.6302001702124143,1.6302001702124143,0.0,8930739.2,8930744.0,62.16256826611975,10501108.0,10501008.0,204.86804769509567,10501108.0,10501008.0,204.86804769509567,25514.6862768,25441.072105,253.9313494986365,5156.060468799999,5157.835078,38.443790574336425,11897.4623854,11900.648713999999,58.10551970425037,8185.5389244,8129.102318,200.46636823344846,807.9874126,808.489075,6.41974337545996,6761.4674,6761.286,24.705218933486808,7188.9328000000005,7185.421,37.997611964655235,7362.1158000000005,7349.765,35.925120718777066
gist1m,variable,3,5,0.9257,0.9257,0.0,2983.6,2986.0,10.628854132031352,2922005.68,2922005.68,0.0,600.566,600.566,0.0,403.733,403.733,0.0,0.0008824404475490273,0.0008824404475490273,0.0,2601860272.0,2601860272.0,0.0,0.4038618678847949,0.4038618678847949,0.0,1.6302081060857354,1.6302081060857354,0.0,8942775.2,8942776.0,59.94103350994208,18920795.2,18920872.0,224.10832137482086,6307014.4,6306992.0,56.466869771220715,25560.795064,25545.891183,29.269206455358578,5118.8981096,5124.324705,18.06421189811698,11893.7741234,11886.489619,30.59202468995139,8273.2519008,8267.252996,23.538991177272067,804.7676666,804.550362,3.4101127587529265,6710.7302,6704.3820000000005,25.608097958864285,7153.3372,7152.6140000000005,29.449912788573236,7326.5402,7319.424,34.80585115416845
gist1m,variable,5,5,0.9257,0.9257,0.0,2969.4,2969.0,4.694641984219882,2922005.68,2922005.68,0.0,600.566,600.566,0.0,405.733,405.733,0.0,0.0047538995885867,0.0047538995885867,0.0,2601893056.0,2601893056.0,0.0,0.32309356530507405,0.32309356530507405,0.0,1.6302160419589335,1.6302160419589335,0.0,8954898.4,8954948.0,115.85468963214221,28912840.0,28912964.0,260.2461135709811,5782702.4,5782708.0,72.09908517144999,25483.713804799998,25481.342384,11.103404228907369,5126.1080652,5128.176537,23.106635012968816,11889.5163502,11891.868438,39.55928159350699,8190.7955489999995,8193.61543,27.34974144203252,806.8034692,806.367724,2.778571912680395,6745.6104000000005,6745.860000000001,13.288635875796057,7183.9766,7184.179,21.236133440638284,7362.113,7354.506,42.52349512165898
